"","time","lwp","cth","trel"
"640",2556,45.7074356079102,5020,-17.29
"641",2560,45.7074356079102,5020,-17.2888888888889
"642",2564,45.7074356079102,5020,-17.2877777777778
"643",2568,45.7074356079102,5020,-17.2866666666667
"644",2572,NA,5020,-17.2855555555556
"645",2576,NA,5020,-17.2844444444444
"646",2580,NA,5020,-17.2833333333333
"647",2584,NA,5020,-17.2822222222222
"648",2588,NA,5020,-17.2811111111111
"649",2592,NA,5020,-17.28
"650",2596,NA,5020,-17.2788888888889
"651",2600,NA,5020,-17.2777777777778
"652",2604,NA,5020,-17.2766666666667
"653",2608,NA,5020,-17.2755555555556
"654",2612,NA,5020,-17.2744444444444
"655",2616,NA,4990,-17.2733333333333
"656",2620,NA,4990,-17.2722222222222
"657",2624,NA,4990,-17.2711111111111
"658",2628,NA,4990,-17.27
"659",2632,NA,4990,-17.2688888888889
"660",2636,NA,4990,-17.2677777777778
"661",2640,NA,4990,-17.2666666666667
"662",2644,NA,4990,-17.2655555555556
"663",2648,NA,4990,-17.2644444444444
"664",2652,NA,4990,-17.2633333333333
"665",2656,NA,4990,-17.2622222222222
"666",2660,NA,4990,-17.2611111111111
"667",2664,NA,4990,-17.26
"668",2668,NA,4990,-17.2588888888889
"669",2672,NA,4990,-17.2577777777778
"670",2676,NA,4990,-17.2566666666667
"671",2680,NA,4990,-17.2555555555556
"672",2684,NA,4990,-17.2544444444444
"673",2688,NA,4990,-17.2533333333333
"674",2692,NA,4990,-17.2522222222222
"675",2696,NA,4990,-17.2511111111111
"676",2700,NA,4990,-17.25
"677",2704,NA,4990,-17.2488888888889
"678",2708,NA,4990,-17.2477777777778
"679",2712,NA,4990,-17.2466666666667
"680",2716,NA,4990,-17.2455555555556
"681",2720,NA,4990,-17.2444444444444
"682",2724,NA,4990,-17.2433333333333
"683",2728,NA,4990,-17.2422222222222
"684",2732,44.2232055664062,4990,-17.2411111111111
"685",2736,44.2232055664062,4960,-17.24
"686",2740,44.2232055664062,4960,-17.2388888888889
"687",2744,44.2232055664062,4960,-17.2377777777778
"688",2748,44.2232055664062,4960,-17.2366666666667
"689",2752,51.5241966247559,4960,-17.2355555555556
"690",2756,51.5241966247559,4960,-17.2344444444444
"691",2760,51.5241966247559,4930,-17.2333333333333
"692",2764,51.5241966247559,4930,-17.2322222222222
"693",2768,51.5241966247559,4930,-17.2311111111111
"694",2772,15.9687023162842,4900,-17.23
"695",2776,15.9687023162842,4900,-17.2288888888889
"696",2780,15.9687023162842,4900,-17.2277777777778
"697",2784,15.9687023162842,4900,-17.2266666666667
"698",2788,15.9687023162842,4900,-17.2255555555556
"699",2792,16.362247467041,4870,-17.2244444444444
"700",2796,16.362247467041,4870,-17.2233333333333
"701",2800,16.362247467041,4870,-17.2222222222222
"702",2804,16.362247467041,4900,-17.2211111111111
"703",2808,16.362247467041,4900,-17.22
"704",2812,NA,4900,-17.2188888888889
"705",2816,NA,4930,-17.2177777777778
"706",2820,NA,4930,-17.2166666666667
"707",2824,NA,4930,-17.2155555555556
"708",2828,NA,4930,-17.2144444444444
"709",2832,21.5301113128662,4930,-17.2133333333333
"710",2836,21.5301113128662,4930,-17.2122222222222
"711",2840,21.5301113128662,4930,-17.2111111111111
"712",2844,21.5301113128662,4930,-17.21
"713",2848,21.5301113128662,4930,-17.2088888888889
"714",2852,NA,4930,-17.2077777777778
"715",2856,NA,4930,-17.2066666666667
"716",2860,NA,4930,-17.2055555555556
"717",2864,NA,4930,-17.2044444444444
"718",2868,NA,4930,-17.2033333333333
"719",2872,NA,4930,-17.2022222222222
"720",2876,NA,4930,-17.2011111111111
"721",2880,NA,4930,-17.2
"722",2884,NA,4930,-17.1988888888889
"723",2888,NA,4930,-17.1977777777778
"724",2892,NA,4930,-17.1966666666667
"725",2896,NA,4930,-17.1955555555556
"726",2900,NA,4930,-17.1944444444444
"727",2904,NA,4930,-17.1933333333333
"728",2908,NA,4930,-17.1922222222222
"729",2912,NA,4930,-17.1911111111111
"730",2916,NA,4930,-17.19
"731",2920,NA,4930,-17.1888888888889
"732",2924,NA,4960,-17.1877777777778
"733",2928,NA,4960,-17.1866666666667
"734",2932,NA,4960,-17.1855555555556
"735",2936,NA,4960,-17.1844444444444
"736",2940,NA,4960,-17.1833333333333
"737",2944,NA,4990,-17.1822222222222
"738",2948,NA,4990,-17.1811111111111
"739",2952,NA,4990,-17.18
"740",2956,NA,5020,-17.1788888888889
"741",2960,NA,5020,-17.1777777777778
"742",2964,NA,5020,-17.1766666666667
"743",2968,NA,5020,-17.1755555555556
"744",2972,50.7439041137695,5020,-17.1744444444444
"745",2976,50.7439041137695,5020,-17.1733333333333
"746",2980,50.7439041137695,5020,-17.1722222222222
"747",2984,50.7439041137695,5050,-17.1711111111111
"748",2988,50.7439041137695,5050,-17.17
"749",2992,NA,5050,-17.1688888888889
"750",2996,NA,5050,-17.1677777777778
"751",3000,NA,5050,-17.1666666666667
"752",3004,NA,5050,-17.1655555555556
"753",3008,NA,5050,-17.1644444444444
"754",3012,NA,5050,-17.1633333333333
"755",3016,NA,5050,-17.1622222222222
"756",3020,NA,5050,-17.1611111111111
"757",3024,NA,5050,-17.16
"758",3028,NA,5050,-17.1588888888889
"759",3032,NA,5050,-17.1577777777778
"760",3036,NA,5050,-17.1566666666667
"761",3040,NA,5050,-17.1555555555556
"762",3044,NA,5050,-17.1544444444444
"763",3048,NA,5050,-17.1533333333333
"764",3052,NA,5050,-17.1522222222222
"765",3056,NA,5050,-17.1511111111111
"766",3060,NA,5050,-17.15
"767",3064,NA,5050,-17.1488888888889
"768",3068,NA,5050,-17.1477777777778
"769",3072,NA,5050,-17.1466666666667
"770",3076,NA,5050,-17.1455555555556
"771",3080,NA,5050,-17.1444444444444
"772",3084,NA,5050,-17.1433333333333
"773",3088,NA,5050,-17.1422222222222
"774",3092,NA,5050,-17.1411111111111
"775",3096,NA,5050,-17.14
"776",3100,NA,5050,-17.1388888888889
"777",3104,NA,5080,-17.1377777777778
"778",3108,NA,5080,-17.1366666666667
"779",3112,NA,5080,-17.1355555555556
"780",3116,NA,5080,-17.1344444444444
"781",3120,NA,5080,-17.1333333333333
"782",3124,NA,5080,-17.1322222222222
"783",3128,NA,5080,-17.1311111111111
"784",3132,NA,5110,-17.13
"785",3136,NA,5110,-17.1288888888889
"786",3140,NA,5110,-17.1277777777778
"787",3144,NA,5110,-17.1266666666667
"788",3148,NA,5110,-17.1255555555556
"789",3152,NA,5110,-17.1244444444444
"790",3156,NA,5110,-17.1233333333333
"791",3160,NA,5110,-17.1222222222222
"792",3164,NA,5140,-17.1211111111111
"793",3168,NA,5140,-17.12
"794",3172,NA,5140,-17.1188888888889
"795",3176,NA,5140,-17.1177777777778
"796",3180,NA,5140,-17.1166666666667
"797",3184,NA,5140,-17.1155555555556
"798",3188,NA,5140,-17.1144444444444
"799",3192,NA,5140,-17.1133333333333
"800",3196,NA,5140,-17.1122222222222
"801",3200,NA,5140,-17.1111111111111
"802",3204,NA,5140,-17.11
"803",3208,NA,5140,-17.1088888888889
"804",3212,NA,5140,-17.1077777777778
"805",3216,NA,5140,-17.1066666666667
"806",3220,NA,5140,-17.1055555555556
"807",3224,NA,5170,-17.1044444444444
"808",3228,NA,5170,-17.1033333333333
"809",3232,NA,5170,-17.1022222222222
"810",3236,NA,5170,-17.1011111111111
"811",3240,NA,5170,-17.1
"812",3244,NA,5170,-17.0988888888889
"813",3248,NA,5170,-17.0977777777778
"814",3252,NA,5170,-17.0966666666667
"815",3256,NA,5170,-17.0955555555556
"816",3260,NA,5170,-17.0944444444444
"817",3264,NA,5170,-17.0933333333333
"818",3268,NA,5170,-17.0922222222222
"819",3272,NA,5170,-17.0911111111111
"820",3276,NA,5170,-17.09
"821",3280,NA,5170,-17.0888888888889
"822",3284,NA,5170,-17.0877777777778
"823",3288,NA,5170,-17.0866666666667
"824",3292,NA,5170,-17.0855555555556
"825",3296,NA,5170,-17.0844444444444
"826",3300,NA,5170,-17.0833333333333
"827",3304,NA,5170,-17.0822222222222
"828",3308,NA,5170,-17.0811111111111
"829",3312,NA,5170,-17.08
"830",3316,NA,5170,-17.0788888888889
"831",3320,NA,5170,-17.0777777777778
"832",3324,NA,5170,-17.0766666666667
"833",3328,NA,5170,-17.0755555555556
"834",3332,NA,5170,-17.0744444444444
"835",3336,NA,5140,-17.0733333333333
"836",3340,NA,5140,-17.0722222222222
"837",3344,NA,5140,-17.0711111111111
"838",3348,NA,5140,-17.07
"839",3352,NA,5140,-17.0688888888889
"840",3356,NA,5140,-17.0677777777778
"841",3360,NA,5140,-17.0666666666667
"842",3364,NA,5110,-17.0655555555556
"843",3368,NA,5110,-17.0644444444444
"844",3372,NA,5110,-17.0633333333333
"845",3376,NA,5110,-17.0622222222222
"846",3380,NA,5110,-17.0611111111111
"847",3384,NA,5110,-17.06
"848",3388,NA,5110,-17.0588888888889
"849",3392,NA,5110,-17.0577777777778
"850",3396,NA,5110,-17.0566666666667
"851",3400,NA,5110,-17.0555555555556
"852",3404,NA,5110,-17.0544444444444
"853",3408,NA,5110,-17.0533333333333
"854",3412,NA,5110,-17.0522222222222
"855",3416,NA,5110,-17.0511111111111
"856",3420,NA,5110,-17.05
"857",3424,NA,5080,-17.0488888888889
"858",3428,NA,5080,-17.0477777777778
"859",3432,NA,5080,-17.0466666666667
"860",3436,NA,5080,-17.0455555555556
"861",3440,NA,5080,-17.0444444444444
"862",3444,NA,5080,-17.0433333333333
"863",3448,NA,5080,-17.0422222222222
"864",3452,NA,5080,-17.0411111111111
"865",3456,NA,5080,-17.04
"866",3460,NA,5080,-17.0388888888889
"867",3464,NA,5080,-17.0377777777778
"868",3468,NA,5080,-17.0366666666667
"869",3472,NA,5080,-17.0355555555556
"870",3476,NA,5080,-17.0344444444444
"871",3480,NA,5080,-17.0333333333333
"872",3484,NA,5080,-17.0322222222222
"873",3488,NA,5080,-17.0311111111111
"874",3492,NA,5080,-17.03
"875",3496,NA,5080,-17.0288888888889
"876",3500,NA,5080,-17.0277777777778
"877",3504,NA,5080,-17.0266666666667
"878",3508,NA,5080,-17.0255555555556
"879",3512,NA,5080,-17.0244444444444
"880",3516,NA,5080,-17.0233333333333
"881",3520,NA,5080,-17.0222222222222
"882",3524,NA,5080,-17.0211111111111
"883",3528,NA,5080,-17.02
"884",3532,NA,5080,-17.0188888888889
"885",3536,NA,5080,-17.0177777777778
"886",3540,NA,5080,-17.0166666666667
"887",3544,NA,5050,-17.0155555555556
"888",3548,NA,5050,-17.0144444444444
"889",3552,NA,5050,-17.0133333333333
"890",3556,NA,5050,-17.0122222222222
"891",3560,NA,5050,-17.0111111111111
"892",3564,NA,5050,-17.01
"893",3568,NA,5050,-17.0088888888889
"894",3572,NA,5050,-17.0077777777778
"895",3576,NA,5050,-17.0066666666667
"896",3580,NA,5050,-17.0055555555556
"897",3584,NA,5050,-17.0044444444444
"898",3588,NA,5050,-17.0033333333333
"899",3592,NA,5050,-17.0022222222222
"900",3596,NA,5050,-17.0011111111111
"901",3600,NA,5050,-17
"902",3604,NA,5050,-16.9988888888889
"903",3608,NA,5050,-16.9977777777778
"904",3612,NA,5050,-16.9966666666667
"905",3616,NA,5050,-16.9955555555556
"906",3620,NA,5050,-16.9944444444444
"907",3624,NA,5050,-16.9933333333333
"908",3628,NA,5050,-16.9922222222222
"909",3632,NA,5050,-16.9911111111111
"910",3636,NA,5050,-16.99
"911",3640,NA,5050,-16.9888888888889
"912",3644,NA,5050,-16.9877777777778
"913",3648,NA,5050,-16.9866666666667
"914",3652,NA,5050,-16.9855555555556
"915",3656,NA,5050,-16.9844444444444
"916",3660,NA,5050,-16.9833333333333
"917",3664,NA,5020,-16.9822222222222
"918",3668,NA,5020,-16.9811111111111
"919",3672,NA,5020,-16.98
"920",3676,NA,5020,-16.9788888888889
"921",3680,NA,5020,-16.9777777777778
"922",3684,NA,5020,-16.9766666666667
"923",3688,NA,5020,-16.9755555555556
"924",3692,NA,4990,-16.9744444444444
"925",3696,NA,4960,-16.9733333333333
"926",3700,NA,4900,-16.9722222222222
"927",3704,NA,4870,-16.9711111111111
"928",3708,NA,4870,-16.97
"929",3712,NA,4870,-16.9688888888889
"930",3716,NA,4840,-16.9677777777778
"931",3720,NA,4840,-16.9666666666667
"932",3724,NA,4810,-16.9655555555556
"933",3728,NA,4450,-16.9644444444444
"934",3732,NA,4450,-16.9633333333333
"935",3736,NA,4450,-16.9622222222222
"936",3740,NA,4450,-16.9611111111111
"937",3744,NA,4450,-16.96
"938",3748,NA,4450,-16.9588888888889
"939",3752,NA,4450,-16.9577777777778
"940",3756,NA,4450,-16.9566666666667
"941",3760,NA,4450,-16.9555555555556
"942",3764,NA,4450,-16.9544444444444
"943",3768,NA,4450,-16.9533333333333
"944",3772,NA,4450,-16.9522222222222
"945",3776,NA,4450,-16.9511111111111
"946",3780,NA,4450,-16.95
"947",3784,NA,4450,-16.9488888888889
"948",3788,NA,4450,-16.9477777777778
"949",3792,NA,4450,-16.9466666666667
"950",3796,NA,4450,-16.9455555555556
"951",3800,NA,4450,-16.9444444444444
"952",3804,NA,4450,-16.9433333333333
"953",3808,NA,4450,-16.9422222222222
"954",3812,28.0775375366211,4450,-16.9411111111111
"955",3816,28.0775375366211,4420,-16.94
"956",3820,28.0775375366211,4420,-16.9388888888889
"957",3824,28.0775375366211,4420,-16.9377777777778
"958",3828,28.0775375366211,4420,-16.9366666666667
"959",3832,NA,4420,-16.9355555555556
"960",3836,NA,4420,-16.9344444444444
"961",3840,NA,4420,-16.9333333333333
"962",3844,NA,4390,-16.9322222222222
"963",3848,NA,4390,-16.9311111111111
"964",3852,12.0673027038574,4390,-16.93
"965",3856,12.0673027038574,4390,-16.9288888888889
"966",3860,12.0673027038574,4390,-16.9277777777778
"967",3864,12.0673027038574,4390,-16.9266666666667
"968",3868,12.0673027038574,4390,-16.9255555555556
"969",3872,80.9564590454102,4360,-16.9244444444444
"970",3876,80.9564590454102,4330,-16.9233333333333
"971",3880,80.9564590454102,4330,-16.9222222222222
"972",3884,80.9564590454102,4300,-16.9211111111111
"973",3888,80.9564590454102,4300,-16.92
"974",3892,80.9564590454102,4330,-16.9188888888889
"975",3896,80.9564590454102,4960,-16.9177777777778
"976",3900,80.9564590454102,4990,-16.9166666666667
"977",3904,79.3494033813477,4960,-16.9155555555556
"978",3908,79.3494033813477,4300,-16.9144444444444
"979",3912,79.3494033813477,4300,-16.9133333333333
"980",3916,79.3494033813477,4300,-16.9122222222222
"981",3920,79.3494033813477,4270,-16.9111111111111
"982",3924,79.3494033813477,4270,-16.91
"983",3928,79.3494033813477,4270,-16.9088888888889
"984",3932,79.3494033813477,4270,-16.9077777777778
"985",3936,79.3494033813477,4270,-16.9066666666667
"986",3940,79.3494033813477,4270,-16.9055555555556
"987",3944,79.3494033813477,4270,-16.9044444444444
"988",3948,79.3494033813477,4270,-16.9033333333333
"989",3952,79.3494033813477,4270,-16.9022222222222
"990",3956,79.3494033813477,4270,-16.9011111111111
"991",3960,79.3494033813477,4240,-16.9
"992",3964,79.3494033813477,4240,-16.8988888888889
"993",3968,79.3494033813477,4240,-16.8977777777778
"994",3972,79.3494033813477,4210,-16.8966666666667
"995",3976,79.3494033813477,4210,-16.8955555555556
"996",3980,79.3494033813477,4210,-16.8944444444444
"997",3984,NA,4240,-16.8933333333333
"998",3988,NA,4240,-16.8922222222222
"999",3992,NA,4270,-16.8911111111111
"1000",3996,NA,4270,-16.89
"1001",4000,NA,4270,-16.8888888888889
"1002",4004,NA,4270,-16.8877777777778
"1003",4008,NA,4270,-16.8866666666667
"1004",4012,NA,4240,-16.8855555555556
"1005",4016,NA,4240,-16.8844444444444
"1006",4020,NA,4240,-16.8833333333333
"1007",4024,NA,4210,-16.8822222222222
"1008",4028,NA,4210,-16.8811111111111
"1009",4032,NA,4180,-16.88
"1010",4036,NA,4180,-16.8788888888889
"1011",4040,NA,4180,-16.8777777777778
"1012",4044,NA,4180,-16.8766666666667
"1013",4048,NA,4180,-16.8755555555556
"1014",4052,NA,4180,-16.8744444444444
"1015",4056,NA,4180,-16.8733333333333
"1016",4060,NA,4180,-16.8722222222222
"1017",4064,NA,4180,-16.8711111111111
"1018",4068,NA,4210,-16.87
"1019",4072,NA,4240,-16.8688888888889
"1020",4076,NA,4270,-16.8677777777778
"1021",4080,NA,4300,-16.8666666666667
"1022",4084,NA,4330,-16.8655555555556
"1023",4088,NA,4360,-16.8644444444444
"1024",4092,NA,4360,-16.8633333333333
"1025",4096,NA,4390,-16.8622222222222
"1026",4100,NA,4390,-16.8611111111111
"1027",4104,NA,4390,-16.86
"1028",4108,NA,4390,-16.8588888888889
"1029",4112,NA,4390,-16.8577777777778
"1030",4116,NA,4390,-16.8566666666667
"1031",4120,NA,4390,-16.8555555555556
"1032",4124,NA,4420,-16.8544444444444
"1033",4128,NA,4420,-16.8533333333333
"1034",4132,NA,4420,-16.8522222222222
"1035",4136,NA,4420,-16.8511111111111
"1036",4140,NA,4420,-16.85
"1037",4144,NA,4420,-16.8488888888889
"1038",4148,NA,4420,-16.8477777777778
"1039",4152,NA,4450,-16.8466666666667
"1040",4156,NA,4450,-16.8455555555556
"1041",4160,NA,4450,-16.8444444444444
"1042",4164,NA,4450,-16.8433333333333
"1043",4168,NA,4450,-16.8422222222222
"1044",4172,NA,4450,-16.8411111111111
"1045",4176,NA,4450,-16.84
"1046",4180,NA,4450,-16.8388888888889
"1047",4184,NA,4480,-16.8377777777778
"1048",4188,NA,4480,-16.8366666666667
"1049",4192,NA,4480,-16.8355555555556
"1050",4196,NA,4480,-16.8344444444444
"1051",4200,NA,4480,-16.8333333333333
"1052",4204,NA,4480,-16.8322222222222
"1053",4208,NA,4480,-16.8311111111111
"1054",4212,NA,4510,-16.83
"1055",4216,NA,4510,-16.8288888888889
"1056",4220,NA,4510,-16.8277777777778
"1057",4224,NA,4510,-16.8266666666667
"1058",4228,NA,4510,-16.8255555555556
"1059",4232,NA,4510,-16.8244444444444
"1060",4236,NA,4510,-16.8233333333333
"1061",4240,NA,4510,-16.8222222222222
"1062",4244,NA,4510,-16.8211111111111
"1063",4248,NA,4510,-16.82
"1064",4252,NA,4510,-16.8188888888889
"1065",4256,NA,4510,-16.8177777777778
"1066",4260,NA,4510,-16.8166666666667
"1067",4264,NA,4510,-16.8155555555556
"1068",4268,NA,4510,-16.8144444444444
"1069",4272,NA,4510,-16.8133333333333
"1070",4276,NA,4510,-16.8122222222222
"1071",4280,NA,4510,-16.8111111111111
"1072",4284,NA,4510,-16.81
"1073",4288,NA,4510,-16.8088888888889
"1074",4292,NA,4510,-16.8077777777778
"1075",4296,NA,4510,-16.8066666666667
"1076",4300,NA,4510,-16.8055555555556
"1077",4304,NA,4510,-16.8044444444444
"1078",4308,NA,4510,-16.8033333333333
"1079",4312,NA,4510,-16.8022222222222
"1080",4316,NA,4510,-16.8011111111111
"1081",4320,NA,4510,-16.8
"1082",4324,NA,4510,-16.7988888888889
"1083",4328,NA,4510,-16.7977777777778
"1084",4332,NA,4510,-16.7966666666667
"1085",4336,NA,4510,-16.7955555555556
"1086",4340,NA,4510,-16.7944444444444
"1087",4344,NA,4510,-16.7933333333333
"1088",4348,NA,4510,-16.7922222222222
"1089",4352,11.1239147186279,4510,-16.7911111111111
"1090",4356,11.1239147186279,4480,-16.79
"1091",4360,11.1239147186279,4480,-16.7888888888889
"1092",4364,11.1239147186279,4480,-16.7877777777778
"1093",4368,11.1239147186279,4480,-16.7866666666667
"1094",4372,10.8486995697021,4480,-16.7855555555556
"1095",4376,10.8486995697021,4480,-16.7844444444444
"1096",4380,10.8486995697021,4480,-16.7833333333333
"1097",4384,10.8486995697021,4450,-16.7822222222222
"1098",4388,10.8486995697021,4450,-16.7811111111111
"1099",4392,NA,4450,-16.78
"1100",4396,NA,4450,-16.7788888888889
"1101",4400,NA,4450,-16.7777777777778
"1102",4404,NA,4450,-16.7766666666667
"1103",4408,NA,4450,-16.7755555555556
"1104",4412,NA,4450,-16.7744444444444
"1105",4416,NA,4420,-16.7733333333333
"1106",4420,NA,4420,-16.7722222222222
"1107",4424,NA,4420,-16.7711111111111
"1108",4428,NA,4420,-16.77
"1109",4432,0.396369397640228,4420,-16.7688888888889
"1110",4436,0.396369397640228,4420,-16.7677777777778
"1111",4440,0.396369397640228,4420,-16.7666666666667
"1112",4444,0.396369397640228,4420,-16.7655555555556
"1113",4448,0.396369397640228,4420,-16.7644444444444
"1114",4452,7.3733377456665,4420,-16.7633333333333
"1115",4456,7.3733377456665,4420,-16.7622222222222
"1116",4460,7.3733377456665,4420,-16.7611111111111
"1117",4464,7.3733377456665,4420,-16.76
"1118",4468,7.3733377456665,4420,-16.7588888888889
"1119",4472,14.4452095031738,4420,-16.7577777777778
"1120",4476,14.4452095031738,4390,-16.7566666666667
"1121",4480,14.4452095031738,4390,-16.7555555555556
"1122",4484,14.4452095031738,4390,-16.7544444444444
"1123",4488,14.4452095031738,4390,-16.7533333333333
"1124",4492,NA,4390,-16.7522222222222
"1125",4496,NA,4390,-16.7511111111111
"1126",4500,NA,4390,-16.75
"1127",4504,NA,4390,-16.7488888888889
"1128",4508,NA,4390,-16.7477777777778
"1129",4512,NA,4390,-16.7466666666667
"1130",4516,NA,4390,-16.7455555555556
"1131",4520,NA,4390,-16.7444444444444
"1132",4524,NA,4390,-16.7433333333333
"1133",4528,NA,4390,-16.7422222222222
"1134",4532,NA,4390,-16.7411111111111
"1135",4536,NA,4390,-16.74
"1136",4540,NA,4390,-16.7388888888889
"1137",4544,NA,4390,-16.7377777777778
"1138",4548,NA,4390,-16.7366666666667
"1139",4552,NA,4390,-16.7355555555556
"1140",4556,NA,4390,-16.7344444444444
"1141",4560,NA,4390,-16.7333333333333
"1142",4564,NA,4390,-16.7322222222222
"1143",4568,NA,4390,-16.7311111111111
"1144",4572,NA,4390,-16.73
