"","time","lwp","trel"
"1032",20740,142.579833984375,-12.2388888888889
"1033",20760,142.3193359375,-12.2333333333333
"1034",20780,142.3193359375,-12.2277777777778
"1035",20800,142.134460449219,-12.2222222222222
"1036",20820,143.330520629883,-12.2166666666667
"1037",20840,143.593231201172,-12.2111111111111
"1038",20860,143.344528198242,-12.2055555555556
"1039",20880,143.756301879883,-12.2
"1040",20900,143.756301879883,-12.1944444444444
"1041",20920,144.184875488281,-12.1888888888889
"1042",20940,144.847442626953,-12.1833333333333
"1043",20960,143.838973999023,-12.1777777777778
"1044",20980,141.521011352539,-12.1722222222222
"1045",21000,140.176483154297,-12.1666666666667
"1046",21020,138.647079467773,-12.1611111111111
"1047",21040,138.647079467773,-12.1555555555556
"1048",21060,136.327743530273,-12.15
"1049",21080,132.559326171875,-12.1444444444444
"1050",21100,130.966110229492,-12.1388888888889
"1051",21120,128.529418945312,-12.1333333333333
"1052",21140,126.529418945312,-12.1277777777778
"1053",21160,126.529418945312,-12.1222222222222
"1054",21180,124.857162475586,-12.1166666666667
"1055",21200,121.372909545898,-12.1111111111111
"1056",21220,117.398330688477,-12.1055555555556
"1057",21240,112.117660522461,-12.1
"1058",21260,108.184898376465,-12.0944444444444
"1059",21280,108.18489074707,-12.0888888888889
"1060",21300,104.554634094238,-12.0833333333333
"1061",21320,100.932792663574,-12.0777777777778
"1062",21340,95.3813629150391,-12.0722222222222
"1063",21360,90.61865234375,-12.0666666666667
"1064",21380,84.8739624023438,-12.0611111111111
"1065",21400,79.5630340576172,-12.0555555555556
"1066",21420,79.5630340576172,-12.05
"1067",21440,73.8067321777344,-12.0444444444444
"1068",21460,64.5932312011719,-12.0388888888889
"1069",21480,59.9491539001465,-12.0333333333333
"1070",21500,54.7731170654297,-12.0277777777778
"1071",21520,49.7058906555176,-12.0222222222222
"1072",21540,49.7058868408203,-12.0166666666667
"1073",21560,44.9915885925293,-12.0111111111111
"1074",21580,35.6186332702637,-12.0055555555556
"1075",21600,31.1101627349854,-12
"1076",21640,23.2436981201172,-11.9888888888889
"1077",21660,20.1176471710205,-11.9833333333333
"1078",21680,20.1176452636719,-11.9777777777778
"1079",21700,17.436975479126,-11.9722222222222
"1080",21720,14.5677928924561,-11.9666666666667
"1081",21740,13.7711820602417,-11.9611111111111
"1082",21760,13.0924310684204,-11.9555555555556
"1083",21780,12.6302461624146,-11.95
"1084",21800,12.6302461624146,-11.9444444444444
"1085",21820,12.2100791931152,-11.9388888888889
"1086",21840,11.6440629959106,-11.9333333333333
"1087",21860,11.4152498245239,-11.9277777777778
"1088",21880,11.1932735443115,-11.9222222222222
"1089",21900,11.0756244659424,-11.9166666666667
"1090",21920,10.9075565338135,-11.9111111111111
"1091",21940,10.9075565338135,-11.9055555555556
"1092",21960,10.7983140945435,-11.9
"1093",21980,10.9237232208252,-11.8944444444444
"1094",22000,10.8559274673462,-11.8888888888889
"1095",22020,11.6722650527954,-11.8833333333333
"1096",22040,13.1092395782471,-11.8777777777778
"1097",22060,13.1092395782471,-11.8722222222222
"1098",22080,15.2268867492676,-11.8666666666667
"1099",22100,17.9830474853516,-11.8611111111111
"1100",22120,21.2372856140137,-11.8555555555556
"1101",22140,26.3949527740479,-11.85
"1102",22160,27.1848735809326,-11.8444444444444
"1103",22180,27.1848697662354,-11.8388888888889
"1104",22200,27.638650894165,-11.8333333333333
"1105",22220,28.1512546539307,-11.8277777777778
"1106",22240,28.8559284210205,-11.8222222222222
"1107",22260,30.4491500854492,-11.8166666666667
"1108",22280,32.5210037231445,-11.8111111111111
"1109",22300,32.445369720459,-11.8055555555556
"1110",22320,32.445369720459,-11.8
"1111",22340,32.3949508666992,-11.7944444444444
"1112",22360,32.4067726135254,-11.7888888888889
"1113",22380,32.101692199707,-11.7833333333333
"1114",22400,31.5714225769043,-11.7777777777778
"1115",22420,31.6974754333496,-11.7722222222222
"1116",22440,31.6974754333496,-11.7666666666667
"1117",22460,31.8655433654785,-11.7611111111111
"1118",22480,31.8220310211182,-11.7555555555556
"1119",22500,32.0593185424805,-11.75
"1120",22520,32.4999961853027,-11.7444444444444
"1121",22540,33.0420112609863,-11.7388888888889
"1122",22560,33.3193206787109,-11.7333333333333
"1123",22580,33.3193206787109,-11.7277777777778
"1124",22600,33.4873886108398,-11.7222222222222
"1125",22620,33.8389778137207,-11.7166666666667
"1126",22640,33.9067764282227,-11.7111111111111
"1127",22660,33.605037689209,-11.7055555555556
"1128",22680,33.5125999450684,-11.7
"1129",22700,33.5125999450684,-11.6944444444444
"1130",22720,33.4117584228516,-11.6888888888889
"1131",22740,33.5932159423828,-11.6833333333333
"1132",22760,33.5762672424316,-11.6777777777778
"1133",22780,33.4453735351562,-11.6722222222222
"1134",22800,33.605037689209,-11.6666666666667
"1135",22820,33.5999984741211,-11.6611111111111
"1136",22840,33.5999984741211,-11.6555555555556
"1137",22860,33.8833274841309,-11.65
"1138",22880,34.2857093811035,-11.6444444444444
"1139",22900,34.5630187988281,-11.6388888888889
"1140",22920,34.4416618347168,-11.6333333333333
"1141",22940,34.3916625976562,-11.6277777777778
"1142",22960,34.3916625976562,-11.6222222222222
"1143",22980,34.3749961853027,-11.6166666666667
"1144",23000,34.6974754333496,-11.6111111111111
"1145",23020,34.6974754333496,-11.6055555555556
"1146",23040,34.2083320617676,-11.6
"1147",23060,34.0666618347168,-11.5944444444444
"1148",23080,34.0666618347168,-11.5888888888889
"1149",23100,33.9333305358887,-11.5833333333333
"1150",23120,33.8999938964844,-11.5777777777778
"1151",23140,33.9831886291504,-11.5722222222222
"1152",23160,33.9243659973145,-11.5666666666667
"1153",23180,33.4416618347168,-11.5611111111111
"1154",23200,33.1583290100098,-11.5555555555556
"1155",23220,33.1583290100098,-11.55
"1156",23240,32.6916618347168,-11.5444444444444
"1157",23260,31.7394924163818,-11.5388888888889
"1158",23280,31.2016716003418,-11.5333333333333
"1159",23300,30.3333282470703,-11.5277777777778
"1160",23320,30.1833248138428,-11.5222222222222
"1161",23340,30.1833248138428,-11.5166666666667
"1162",23360,29.9333267211914,-11.5111111111111
"1163",23380,29.6218433380127,-11.5055555555556
"1164",23400,29.3949508666992,-11.5
"1165",23420,29.1764640808105,-11.4944444444444
"1166",23440,28.5166625976562,-11.4888888888889
"1167",23460,28.0749969482422,-11.4833333333333
"1168",23480,28.0750007629395,-11.4777777777778
"1169",23500,27.4499988555908,-11.4722222222222
"1170",23520,26.815128326416,-11.4666666666667
"1171",23540,26.5126075744629,-11.4611111111111
"1172",23560,25.7999954223633,-11.4555555555556
"1173",23580,25.4750003814697,-11.45
"1174",23600,25.4750003814697,-11.4444444444444
"1175",23620,25.2416667938232,-11.4388888888889
"1176",23640,25.3109245300293,-11.4333333333333
"1177",23660,25.2184867858887,-11.4277777777778
"1178",23680,24.7833347320557,-11.4222222222222
"1179",23700,24.716667175293,-11.4166666666667
"1180",23720,24.6999988555908,-11.4111111111111
"1181",23740,24.6999988555908,-11.4055555555556
"1182",23760,24.6833305358887,-11.4
"1183",23780,24.9159641265869,-11.3944444444444
"1184",23800,24.8319282531738,-11.3888888888889
"1185",23820,24.491662979126,-11.3833333333333
"1186",23840,24.3916645050049,-11.3777777777778
"1187",23860,24.3916664123535,-11.3722222222222
"1188",23880,24.2749996185303,-11.3666666666667
"1189",23900,24.2520980834961,-11.3611111111111
"1190",23920,24.184871673584,-11.3555555555556
"1191",23940,23.9249973297119,-11.35
"1192",23960,23.9333305358887,-11.3444444444444
"1193",23980,23.9333305358887,-11.3388888888889
"1194",24000,23.9083309173584,-11.3333333333333
"1195",24020,23.9499988555908,-11.3277777777778
"1196",24040,24.5508480072021,-11.3222222222222
"1197",24060,24.5,-11.3166666666667
"1198",24080,24.1848754882812,-11.3111111111111
"1199",24100,24.1512622833252,-11.3055555555556
"1200",24120,24.1512622833252,-11.3
"1201",24140,24.1344547271729,-11.2944444444444
"1202",24160,24.4067802429199,-11.2888888888889
"1203",24180,24.3983039855957,-11.2833333333333
"1204",24200,24.0420150756836,-11.2777777777778
"1205",24220,24.0252075195312,-11.2722222222222
"1206",24240,24.0252075195312,-11.2666666666667
"1207",24260,23.9243679046631,-11.2611111111111
"1208",24280,23.9915237426758,-11.2555555555556
"1209",24300,24.1525421142578,-11.25
"1210",24320,24.3983020782471,-11.2444444444444
"1211",24340,24.2352924346924,-11.2388888888889
"1212",24360,24.2016792297363,-11.2333333333333
"1213",24380,24.201681137085,-11.2277777777778
"1214",24400,24.142858505249,-11.2222222222222
"1215",24420,23.2711906433105,-11.2166666666667
"1216",24440,21.7796630859375,-11.2111111111111
"1217",24460,19.2857131958008,-11.2055555555556
"1218",24480,16.3949527740479,-11.2
"1219",24500,16.3949527740479,-11.1944444444444
"1220",24520,12.8907508850098,-11.1888888888889
"1221",24540,7.39830207824707,-11.1833333333333
"1222",24560,6.44067716598511,-11.1777777777778
"1223",24580,5.93277311325073,-11.1722222222222
"1224",24600,5.14285755157471,-11.1666666666667
"1225",24620,3.85714268684387,-11.1611111111111
"1226",24640,3.85714268684387,-11.1555555555556
"1227",24660,2.32773113250732,-11.15
"1228",24680,0.703390777111053,-11.1444444444444
"1229",24700,1.67796647548676,-11.1388888888889
"1230",24720,2.78151321411133,-11.1333333333333
"1231",24740,3.31932806968689,-11.1277777777778
"1232",24760,3.31932806968689,-11.1222222222222
"1233",24780,3.42857122421265,-11.1166666666667
"1234",24800,3.3983051776886,-11.1111111111111
"1235",24820,2.78813648223877,-11.1055555555556
"1236",24840,2.08403444290161,-11.1
"1237",24860,1.59663903713226,-11.0944444444444
"1238",24880,1.59663903713226,-11.0888888888889
"1239",24900,1.00840437412262,-11.0833333333333
"1240",24920,0.394958525896072,-11.0777777777778
"1241",24940,NA,-11.0722222222222
"1242",24960,NA,-11.0666666666667
"1243",24980,NA,-11.0611111111111
"1244",25000,NA,-11.0555555555556
"1245",25020,NA,-11.05
"1246",25040,NA,-11.0444444444444
"1247",25060,NA,-11.0388888888889
"1248",25080,NA,-11.0333333333333
"1249",25100,NA,-11.0277777777778
"1250",25120,NA,-11.0222222222222
"1251",25140,NA,-11.0166666666667
"1252",25160,NA,-11.0111111111111
"1253",25180,NA,-11.0055555555556
"1254",25200,NA,-11
"1255",25240,NA,-10.9888888888889
"1256",25260,NA,-10.9833333333333
"1257",25280,NA,-10.9777777777778
"1258",25300,NA,-10.9722222222222
"1259",25320,NA,-10.9666666666667
"1260",25340,NA,-10.9611111111111
"1261",25360,NA,-10.9555555555556
"1262",25380,NA,-10.95
"1263",25400,NA,-10.9444444444444
"1264",25420,NA,-10.9388888888889
"1265",25440,NA,-10.9333333333333
"1266",25460,NA,-10.9277777777778
"1267",25480,NA,-10.9222222222222
"1268",25500,NA,-10.9166666666667
"1269",25520,NA,-10.9111111111111
"1270",25540,NA,-10.9055555555556
"1271",25560,NA,-10.9
"1272",25580,NA,-10.8944444444444
"1273",25600,NA,-10.8888888888889
"1274",25620,NA,-10.8833333333333
"1275",25640,NA,-10.8777777777778
"1276",25660,NA,-10.8722222222222
"1277",25680,NA,-10.8666666666667
"1278",25700,NA,-10.8611111111111
"1279",25720,NA,-10.8555555555556
"1280",25740,NA,-10.85
"1281",25760,NA,-10.8444444444444
"1282",25780,NA,-10.8388888888889
"1283",25800,NA,-10.8333333333333
"1284",25820,NA,-10.8277777777778
"1285",25840,NA,-10.8222222222222
"1286",25860,NA,-10.8166666666667
"1287",25880,NA,-10.8111111111111
"1288",25900,NA,-10.8055555555556
"1289",25920,NA,-10.8
"1290",25940,NA,-10.7944444444444
"1291",25960,NA,-10.7888888888889
"1292",25980,NA,-10.7833333333333
"1293",26000,NA,-10.7777777777778
"1294",26020,NA,-10.7722222222222
"1295",26040,NA,-10.7666666666667
"1296",26060,NA,-10.7611111111111
"1297",26080,NA,-10.7555555555556
"1298",26100,NA,-10.75
"1299",26120,NA,-10.7444444444444
"1300",26140,NA,-10.7388888888889
"1301",26160,NA,-10.7333333333333
"1302",26180,NA,-10.7277777777778
"1303",26200,NA,-10.7222222222222
"1304",26220,NA,-10.7166666666667
"1305",26240,NA,-10.7111111111111
"1306",26260,NA,-10.7055555555556
"1307",26280,NA,-10.7
"1308",26300,NA,-10.6944444444444
"1309",26320,NA,-10.6888888888889
"1310",26340,NA,-10.6833333333333
"1311",26360,NA,-10.6777777777778
"1312",26380,NA,-10.6722222222222
"1313",26400,NA,-10.6666666666667
"1314",26420,NA,-10.6611111111111
"1315",26440,NA,-10.6555555555556
"1316",26460,NA,-10.65
"1317",26480,NA,-10.6444444444444
"1318",26500,NA,-10.6388888888889
"1319",26520,NA,-10.6333333333333
"1320",26540,NA,-10.6277777777778
"1321",26560,NA,-10.6222222222222
"1322",26580,NA,-10.6166666666667
"1323",26600,NA,-10.6111111111111
"1324",26620,NA,-10.6055555555556
"1325",26640,NA,-10.6
"1326",26660,NA,-10.5944444444444
"1327",26680,NA,-10.5888888888889
"1328",26700,NA,-10.5833333333333
"1329",26720,NA,-10.5777777777778
"1330",26740,NA,-10.5722222222222
"1331",26760,NA,-10.5666666666667
"1332",26780,NA,-10.5611111111111
"1333",26800,NA,-10.5555555555556
"1334",26820,NA,-10.55
"1335",26840,NA,-10.5444444444444
"1336",26860,NA,-10.5388888888889
"1337",26880,NA,-10.5333333333333
"1338",26900,NA,-10.5277777777778
"1339",26920,NA,-10.5222222222222
"1340",26940,NA,-10.5166666666667
"1341",26960,NA,-10.5111111111111
"1342",26980,NA,-10.5055555555556
"1343",27000,NA,-10.5
"1344",27020,NA,-10.4944444444444
"1345",27040,NA,-10.4888888888889
"1346",27060,NA,-10.4833333333333
"1347",27080,NA,-10.4777777777778
"1348",27100,NA,-10.4722222222222
"1349",27120,NA,-10.4666666666667
"1350",27140,NA,-10.4611111111111
"1351",27160,NA,-10.4555555555556
"1352",27180,NA,-10.45
"1353",27200,NA,-10.4444444444444
"1354",27220,NA,-10.4388888888889
"1355",27240,NA,-10.4333333333333
"1356",27260,NA,-10.4277777777778
"1357",27280,NA,-10.4222222222222
"1358",27300,NA,-10.4166666666667
"1359",27320,NA,-10.4111111111111
"1360",27340,NA,-10.4055555555556
"1361",27360,NA,-10.4
"1362",27380,NA,-10.3944444444444
"1363",27400,NA,-10.3888888888889
"1364",27420,NA,-10.3833333333333
"1365",27440,NA,-10.3777777777778
"1366",27460,NA,-10.3722222222222
"1367",27480,NA,-10.3666666666667
"1368",27500,NA,-10.3611111111111
"1369",27520,NA,-10.3555555555556
"1370",27540,NA,-10.35
"1371",27560,NA,-10.3444444444444
"1372",27580,NA,-10.3388888888889
"1373",27600,NA,-10.3333333333333
"1374",27620,NA,-10.3277777777778
"1375",27640,NA,-10.3222222222222
"1376",27660,NA,-10.3166666666667
"1377",27680,NA,-10.3111111111111
"1378",27700,NA,-10.3055555555556
"1379",27720,NA,-10.3
"1380",27740,NA,-10.2944444444444
"1381",27760,NA,-10.2888888888889
"1382",27780,NA,-10.2833333333333
"1383",27800,NA,-10.2777777777778
"1384",27820,NA,-10.2722222222222
"1385",27840,NA,-10.2666666666667
"1386",27860,NA,-10.2611111111111
"1387",27880,NA,-10.2555555555556
"1388",27900,NA,-10.25
"1389",27920,NA,-10.2444444444444
"1390",27940,NA,-10.2388888888889
"1391",27968,NA,-10.2311111111111
"1392",27988,NA,-10.2255555555556
"1393",28018,NA,-10.2172222222222
"1394",28037,NA,-10.2119444444444
"1395",28068,NA,-10.2033333333333
"1396",28087,NA,-10.1980555555556
"1397",28117,NA,-10.1897222222222
"1398",28136,NA,-10.1844444444444
"1399",28167,NA,-10.1758333333333
"1400",28186,NA,-10.1705555555556
"1401",28216,NA,-10.1622222222222
"1402",28235,NA,-10.1569444444444
"1403",28266,NA,-10.1483333333333
"1404",28285,NA,-10.1430555555556
"1405",28315,NA,-10.1347222222222
"1406",28334,NA,-10.1294444444444
"1407",28365,NA,-10.1208333333333
"1408",28384,NA,-10.1155555555556
"1409",28415,NA,-10.1069444444444
"1410",28434,NA,-10.1016666666667
"1411",28464,NA,-10.0933333333333
"1412",28484,NA,-10.0877777777778
"1413",28514,NA,-10.0794444444444
"1414",28533,NA,-10.0741666666667
"1415",28564,NA,-10.0655555555556
"1416",28583,NA,-10.0602777777778
"1417",28613,NA,-10.0519444444444
"1418",28632,NA,-10.0466666666667
"1419",28663,NA,-10.0380555555556
"1420",28682,NA,-10.0327777777778
"1421",28713,NA,-10.0241666666667
"1422",28732,NA,-10.0188888888889
"1423",28762,NA,-10.0105555555556
"1424",28782,NA,-10.005
"1425",28812,NA,-9.99666666666667
"1426",28831,NA,-9.99138888888889
"1427",28869,NA,-9.98083333333333
"1428",28888,NA,-9.97555555555556
"1429",28918,NA,-9.96722222222222
"1430",28937,NA,-9.96194444444444
"1431",28968,NA,-9.95333333333333
"1432",28987,NA,-9.94805555555556
"1433",29017,NA,-9.93972222222222
"1434",29037,2.08163070678711,-9.93416666666667
"1435",29067,5.16494560241699,-9.92583333333333
"1436",29086,7.2474193572998,-9.92055555555556
"1437",29117,8.99999713897705,-9.91194444444444
"1438",29136,11.2474212646484,-9.90666666666667
"1439",29166,14.7319574356079,-9.89833333333333
"1440",29185,19.0206165313721,-9.89305555555556
"1441",29216,26.4639148712158,-9.88444444444444
"1442",29235,36.1855659484863,-9.87916666666667
"1443",29265,47.206184387207,-9.87083333333333
"1444",29284,54.989688873291,-9.86555555555556
"1445",29315,62.3608322143555,-9.85694444444444
"1446",29334,71.6391830444336,-9.85166666666667
"1447",29364,76.7422714233398,-9.84333333333333
"1448",29384,80.45361328125,-9.83777777777778
"1449",29414,81.9690704345703,-9.82944444444444
"1450",29433,83.7010345458984,-9.82416666666667
"1451",29464,85.1752624511719,-9.81555555555556
"1452",29483,86.9690704345703,-9.81027777777778
"1453",29513,87.6598052978516,-9.80194444444444
"1454",29533,88.5773239135742,-9.79638888888889
"1455",29563,90.4226837158203,-9.78805555555556
"1456",29582,91.7319641113281,-9.78277777777778
"1457",29613,93.6494827270508,-9.77416666666667
"1458",29632,95.8762969970703,-9.76888888888889
"1459",29662,96.9587707519531,-9.76055555555556
"1460",29681,97.8453750610352,-9.75527777777778
"1461",29712,98.8969192504883,-9.74666666666667
"1462",29731,100.020629882812,-9.74138888888889
"1463",29761,101.061866760254,-9.73305555555556
"1464",29781,102.185569763184,-9.7275
"1465",29811,103.402061462402,-9.71916666666667
"1466",29830,104.907218933105,-9.71388888888889
"1467",29861,106.412376403809,-9.70527777777778
"1468",29880,107.721656799316,-9.7
"1469",29910,109.000007629395,-9.69166666666667
"1470",29929,110.154647827148,-9.68638888888889
"1471",29960,111.206192016602,-9.67777777777778
"1472",29979,112.144332885742,-9.6725
"1473",30009,113.03092956543,-9.66416666666667
"1474",30028,113.855674743652,-9.65888888888889
"1475",30059,114.680419921875,-9.65027777777778
"1476",30078,115.391761779785,-9.645
"1477",30108,116.958770751953,-9.63666666666667
"1478",30127,119.237129211426,-9.63138888888889
"1479",30158,124.402084350586,-9.62277777777778
"1480",30177,131.865997314453,-9.6175
"1481",30207,138.010314941406,-9.60916666666667
"1482",30226,142.082473754883,-9.60388888888889
"1483",30257,143.216506958008,-9.59527777777778
"1484",30276,143.938140869141,-9.59
"1485",30306,144.567016601562,-9.58166666666667
"1486",30326,145.072158813477,-9.57611111111111
"1487",30356,145.525772094727,-9.56777777777778
"1488",30375,145.96907043457,-9.5625
"1489",30406,146.432998657227,-9.55388888888889
"1490",30425,146.969085693359,-9.54861111111111
"1491",30455,147.463928222656,-9.54027777777778
"1492",30474,147.896926879883,-9.535
"1493",30505,148.268051147461,-9.52638888888889
"1494",30524,148.608261108398,-9.52111111111111
"1495",30555,148.845367431641,-9.5125
"1496",30574,149.082489013672,-9.50722222222222
"1497",30604,149.319595336914,-9.49888888888889
"1498",30623,149.546401977539,-9.49361111111111
"1499",30653,149.731964111328,-9.48527777777778
"1500",30673,149.917541503906,-9.47972222222222
"1501",30703,150.175262451172,-9.47138888888889
"1502",30722,150.381454467773,-9.46611111111111
"1503",30753,150.556701660156,-9.4575
"1504",30772,150.773208618164,-9.45222222222222
"1505",30802,150.927856445312,-9.44388888888889
"1506",30821,151.082473754883,-9.43861111111111
"1507",30852,151.226806640625,-9.43
"1508",30871,151.402069091797,-9.42472222222222
"1509",30901,151.567016601562,-9.41638888888889
"1510",30920,151.670120239258,-9.41111111111111
"1511",30951,151.731964111328,-9.4025
"1512",30970,151.793838500977,-9.39722222222222
"1513",31000,151.927856445312,-9.38888888888889
"1514",31020,152.030944824219,-9.38333333333333
"1515",31050,152.103103637695,-9.375
"1516",31069,152.175262451172,-9.36972222222222
"1517",31100,152.278366088867,-9.36111111111111
"1518",31119,152.474227905273,-9.35583333333333
"1519",31149,152.546401977539,-9.3475
"1520",31168,152.484527587891,-9.34222222222222
"1521",31199,152.371139526367,-9.33361111111111
"1522",31218,152.010299682617,-9.32833333333333
"1523",31248,151.608245849609,-9.32
"1524",31267,151.072158813477,-9.31472222222222
"1525",31298,150.432998657227,-9.30611111111111
"1526",31317,148.443283081055,-9.30083333333333
"1527",31347,145.265289306641,-9.2925
"1528",31367,143.571411132812,-9.28694444444444
"1529",31397,139.826522827148,-9.27861111111111
"1530",31416,136.673461914062,-9.27333333333333
"1531",31447,131.868698120117,-9.26472222222222
"1532",31466,129.131317138672,-9.25944444444444
"1533",31496,127.202033996582,-9.25111111111111
"1534",31515,125.575775146484,-9.24583333333333
"1535",31546,122.200035095215,-9.23722222222222
"1536",31565,118.980026245117,-9.23194444444444
"1537",31595,114.980033874512,-9.22361111111111
"1538",31615,107.890029907227,-9.21805555555556
"1539",31645,97.5049591064453,-9.20972222222222
"1540",31664,87.0594100952148,-9.20444444444444
"1541",31695,79.7326736450195,-9.19583333333333
"1542",31714,72.82177734375,-9.19055555555556
"1543",31744,63.4607849121094,-9.18222222222222
"1544",31764,58.7745094299316,-9.17666666666667
"1545",31794,55.3921546936035,-9.16833333333333
"1546",31813,54.1274528503418,-9.16305555555556
"1547",31844,52.1844635009766,-9.15444444444444
"1548",31863,50.980583190918,-9.14916666666667
"1549",31893,49.5242729187012,-9.14083333333333
"1550",31912,49.0291290283203,-9.13555555555556
"1551",31943,47.8269271850586,-9.12694444444444
"1552",31962,46.6730728149414,-9.12166666666667
"1553",31993,46.2788391113281,-9.11305555555556
"1554",32012,45.2499961853027,-9.10777777777778
"1555",32042,43.5047645568848,-9.09944444444444
"1556",32061,43.1619071960449,-9.09416666666667
"1557",32092,43.228572845459,-9.08555555555555
"1558",32111,42.7809448242188,-9.08027777777778
"1559",32141,42.1132049560547,-9.07194444444444
"1560",32160,41.5660362243652,-9.06666666666667
"1561",32191,41.4056549072266,-9.05805555555555
"1562",32210,41.8113212585449,-9.05277777777778
"1563",32240,45.4859848022461,-9.04444444444444
"1564",32259,44.7358512878418,-9.03916666666667
"1565",32290,47.7289772033691,-9.03055555555556
"1566",32309,47.9158897399902,-9.02527777777778
"1567",32339,48.3364524841309,-9.01694444444444
"1568",32358,49.4953308105469,-9.01166666666667
"1569",32389,52.8981475830078,-9.00305555555556
"1570",32408,52.8055534362793,-8.99777777777778
"1571",32440,51.7155990600586,-8.98888888888889
"1572",32460,51.6574020385742,-8.98333333333333
"1573",32480,50.7064170837402,-8.97777777777778
"1574",32500,49.5137557983398,-8.97222222222222
"1575",32520,47.9908256530762,-8.96666666666667
"1576",32540,49.145450592041,-8.96111111111111
"1577",32560,45.1559677124023,-8.95555555555556
"1578",32580,44.3818244934082,-8.95
"1579",32600,39.4587173461914,-8.94444444444444
"1580",32620,41.4272727966309,-8.93888888888889
"1581",32640,45.3513526916504,-8.93333333333333
"1582",32660,44.972728729248,-8.92777777777778
"1583",32680,49.5945930480957,-8.92222222222222
"1584",32700,49.672721862793,-8.91666666666667
"1585",32720,51.3513526916504,-8.91111111111111
"1586",32740,51.3513526916504,-8.90555555555556
"1587",32760,51.901782989502,-8.9
"1588",32780,51.8124961853027,-8.89444444444444
"1589",32800,52.0360374450684,-8.88888888888889
"1590",32820,51.339282989502,-8.88333333333333
"1591",32840,51.339282989502,-8.87777777777778
"1592",32860,50.6637115478516,-8.87222222222222
"1593",32880,50.4513206481934,-8.86666666666667
"1594",32900,50.3539810180664,-8.86111111111111
"1595",32920,50.2920379638672,-8.85555555555556
"1596",32940,50.2920379638672,-8.85
"1597",32960,56.1140327453613,-8.84444444444444
"1598",32980,56.5663681030273,-8.83888888888889
"1599",33000,77.4122695922852,-8.83333333333333
"1600",33020,87.0877227783203,-8.82777777777778
"1601",33040,94.8260879516602,-8.82222222222222
"1602",33060,102.52173614502,-8.81666666666667
"1603",33080,103.429824829102,-8.81111111111111
"1604",33100,120.773902893066,-8.80555555555556
"1605",33120,121.83332824707,-8.8
"1606",33140,138.594818115234,-8.79444444444444
"1607",33160,148.913787841797,-8.78888888888889
"1608",33180,150.199996948242,-8.78333333333333
"1609",33200,171.870697021484,-8.77777777777778
"1610",33220,173.373931884766,-8.77222222222222
"1611",33240,195.145309448242,-8.76666666666667
"1612",33260,205.111114501953,-8.76111111111111
"1613",33280,214.01708984375,-8.75555555555556
"1614",33300,222.914520263672,-8.75
"1615",33320,224.879302978516,-8.74444444444444
"1616",33340,236.211853027344,-8.73888888888889
"1617",33360,238.307678222656,-8.73333333333333
"1618",33380,243.186431884766,-8.72777777777778
"1619",33400,243.398284912109,-8.72222222222222
"1620",33420,243.491485595703,-8.71666666666667
"1621",33440,241.49577331543,-8.71111111111111
"1622",33460,245.73503112793,-8.70555555555556
"1623",33480,241.6806640625,-8.7
"1624",33500,243.77116394043,-8.69444444444444
"1625",33520,241.764694213867,-8.68888888888889
"1626",33540,241.848709106445,-8.68333333333333
"1627",33560,243.932189941406,-8.67777777777778
"1628",33580,239.950012207031,-8.67222222222222
"1629",33600,242.008392333984,-8.66666666666667
"1630",33620,240.150024414062,-8.66111111111111
"1631",33640,240.150024414062,-8.65555555555556
"1632",33660,240.258331298828,-8.65
"1633",33680,238.330581665039,-8.64444444444444
"1634",33700,240.341690063477,-8.63888888888889
"1635",33720,238.462814331055,-8.63333333333333
"1636",33740,240.516662597656,-8.62777777777778
"1637",33760,240.625015258789,-8.62222222222222
"1638",33780,238.644622802734,-8.61666666666667
"1639",33800,240.733337402344,-8.61111111111111
"1640",33820,238.760330200195,-8.60555555555556
"1641",33840,240.791687011719,-8.6
"1642",33860,240.899993896484,-8.59444444444444
"1643",33880,240.900009155273,-8.58888888888889
"1644",33900,241.050018310547,-8.58333333333333
"1645",33920,239.090911865234,-8.57777777777778
"1646",33940,241.175018310547,-8.57222222222222
"1647",33960,239.181838989258,-8.56666666666667
"1648",33980,241.20002746582,-8.56111111111111
"1649",34000,241.266693115234,-8.55555555555556
"1650",34020,241.266693115234,-8.55
"1651",34040,241.391677856445,-8.54444444444444
"1652",34060,239.380172729492,-8.53888888888889
"1653",34080,241.383331298828,-8.53333333333333
"1654",34100,239.421524047852,-8.52777777777778
"1655",34120,241.416687011719,-8.52222222222222
"1656",34140,241.408355712891,-8.51666666666667
"1657",34160,239.388458251953,-8.51111111111111
"1658",34180,241.425018310547,-8.50555555555556
"1659",34200,239.429748535156,-8.5
"1660",34220,241.425003051758,-8.49444444444444
"1661",34240,239.33056640625,-8.48888888888889
"1662",34260,241.308303833008,-8.48333333333333
"1663",34280,241.208343505859,-8.47777777777778
"1664",34300,239.206634521484,-8.47222222222222
"1665",34320,241.200012207031,-8.46666666666667
"1666",34340,239.198364257812,-8.46111111111111
"1667",34360,241.200012207031,-8.45555555555556
"1668",34380,240.225021362305,-8.45
"1669",34400,240.225021362305,-8.44444444444444
"1670",34420,239.433349609375,-8.43888888888889
"1671",34440,237.429779052734,-8.43333333333333
"1672",34460,239.133346557617,-8.42777777777778
"1673",34480,236.603332519531,-8.42222222222222
