"","time.abs","altitude","qv","rh","temp","theta"
"5050",64499.999,6.52641677856445,0.031848669052124,52.4491729736328,-54.1693267822266,284.802154541016
"5051",64499.999,7.18905878067017,0.00737649062648416,15.23743724823,-56.8900451660156,289.751220703125
"5052",64499.999,7.91796493530273,0.0059416419826448,11.7895793914795,-57.496509552002,298.619171142578
"5053",64499.999,8.71976184844971,0.00460661947727203,6.79327869415283,-56.113842010498,311.607635498047
"5054",64499.999,9.60173797607422,0.00381576758809388,3.84204268455505,-54.1004295349121,327.167388916016
"5055",64499.999,10.5719118118286,0.00460927467793226,3.48600459098816,-52.9622611999512,343.362030029297
"5056",64499.999,11.639102935791,0.00449748197570443,2.87199711799622,-52.9305534362793,360.051666259766
"5057",64499.999,12.8130130767822,0.00473473127931356,2.72809076309204,-53.600399017334,378.16357421875
"5058",64499.999,14.1043138504028,0.00525056524202228,2.61028838157654,-54.0483665466309,399.721801757812
"5059",64499.999,15.5247449874878,0.00587684009224176,2.55678153038025,-54.7838859558105,424.456695556641
"5060",64499.999,17.0872192382812,0.00636415556073189,2.39334273338318,-55.6018714904785,453.524749755859
"5061",64799.999,0,2.34501051902771,64.4618530273438,-0.652834475040436,272.598236083984
"5062",64799.999,0.00999999977648258,1.9403223991394,59.6440010070801,-2.1810610294342,271.166870117188
"5063",64799.999,0.0209999997168779,1.80849957466125,56.6637763977051,-2.45474171638489,271.00048828125
"5064",64799.999,0.033100001513958,1.74338722229004,54.8849563598633,-2.53822827339172,271.035186767578
"5065",64799.999,0.0464100018143654,1.69595909118652,53.7905120849609,-2.66001629829407,271.043365478516
"5066",64799.999,0.0610510036349297,1.66033029556274,53.0466613769531,-2.78242039680481,271.06396484375
"5067",64799.999,0.0771561041474342,1.6278669834137,52.399169921875,-2.90938997268677,271.094329833984
"5068",64799.999,0.0948717147111893,1.61352062225342,52.5465965270996,-3.09566187858582,271.080993652344
"5069",64799.999,0.114358887076378,1.59941291809082,52.7485847473145,-3.29748630523682,271.069396972656
"5070",64799.999,0.135794773697853,1.57931578159332,52.8617134094238,-3.53115558624268,271.044921875
"5071",64799.999,0.159374251961708,1.56058692932129,53.0881118774414,-3.78693509101868,271.019226074219
"5072",64799.999,0.185311675071716,1.54915201663971,53.6563301086426,-4.07025671005249,270.988952636719
"5073",64799.999,0.213842839002609,1.53922140598297,54.3750877380371,-4.38041019439697,270.957122802734
"5074",64799.999,0.245227128267288,1.5195404291153,54.852710723877,-4.71924304962158,270.924468994141
"5075",64799.999,0.279749840497971,1.48149538040161,54.8164138793945,-5.10269594192505,270.877655029297
"5076",64799.999,0.317724823951721,1.45183205604553,54.9886512756348,-5.4734582901001,270.877685546875
"5077",64799.999,0.359497308731079,1.44274723529816,56.0702590942383,-5.88130569458008,270.877685546875
"5078",64799.999,0.405447036027908,1.40973031520844,56.3699913024902,-6.32993650436401,270.877716064453
"5079",64799.999,0.455991744995117,1.3549143075943,55.9116859436035,-6.82339906692505,270.877777099609
"5080",64799.999,0.511590957641602,1.30475032329559,55.7482986450195,-7.36622428894043,270.877838134766
